,id,food_id,nutrient_id,amount,min,max,median
12263,34493756,2710817,1089,0.3192,0.257,0.423,0.3015
12264,34493757,2710817,1090,33.93,31.6,39.8,32.3
12265,34493776,2710817,1175,0.1893,0.163,0.202,0.1935
12266,34493771,2710817,1011,7.063,5.47,9.06,6.495
12267,34493775,2710817,1079,2.125,1.76,2.59,2.07
12268,34493770,2710817,1010,0.0,0.0,0.0,0.0
12269,34493768,2710817,1007,0.9383,0.75,1.09,0.97
12270,34493763,2710817,1098,0.1002,0.0733,0.173,0.0819
12271,34493760,2710817,1093,0.0,0.0,0.0,0.0
12272,34493778,2710817,1087,3.825,3.11,4.63,3.83
12273,34493766,2710817,1101,0.2048,0.142,0.297,0.189
12274,34673868,2710818,1071,27.0,25.0,28.0,27.0
12275,34494196,2710818,1063,2.412,,,
12276,34494195,2710818,2048,144.50803225,,,
12277,34494194,2710818,2047,145.4318,,,
12278,34494193,2710818,1005,33.587325,,,
12279,34494192,2710818,1003,1.229375,1.0625,1.4375,1.21875
12280,34493824,2710818,1098,0.1094,0.0814,0.136,0.114
12281,34493833,2710818,1012,1.217,0.42,1.89,1.3
12282,34493832,2710818,1011,1.195,0.42,1.91,1.26
12283,34493829,2710818,1007,0.9083,0.81,1.0,0.905
12284,34493828,2710818,1166,0.09167,0.08,0.1,0.09
12285,34493830,2710818,1009,27.75,26.0,29.6,27.45
12286,34493831,2710818,1010,0.0,0.0,0.0,0.0
12287,34493838,2710818,1051,63.59,62.86,65.86,63.17
12288,34493820,2710818,1092,406.3,377.0,488.0,392.8
12289,34493835,2710818,1014,0.0,0.0,0.0,0.0
12290,34493826,2710818,1004,0.685,0.57,0.84,0.66
12291,34493821,2710818,1093,0.0,0.0,0.0,0.0
12292,34493834,2710818,1013,0.0,0.0,0.0,0.0
12293,34493817,2710818,1089,0.3342,0.295,0.372,0.333
12294,34493827,2710818,1101,0.1532,0.0737,0.308,0.116
12295,34493822,2710818,1095,0.185,0.162,0.217,0.181
12296,34493836,2710818,1079,2.53,2.29,2.76,2.585
12297,34493818,2710818,1090,29.47,0.0,39.0,34.25
12298,34493823,2710818,1002,0.1967,0.17,0.23,0.195
12299,34493839,2710818,1087,4.832,2.79,6.03,4.965
12300,34493819,2710818,1091,27.9,24.2,33.0,26.65
12301,34493837,2710818,1175,0.159,0.12,0.201,0.1585
12302,34493825,2710818,1162,18.53,15.3,23.4,17.05
12303,34494200,2710819,2048,490.09552,,,
12304,34494199,2710819,2047,517.154,,,
12305,34494198,2710819,1005,38.273,,,
12306,34493809,2710819,1101,7.558,3.31,8.9,8.16
12307,34493812,2710819,1009,0.0,0.0,0.0,0.0
12308,34493813,2710819,1175,0.2024,0.178,0.225,0.2015
12309,34493801,2710819,1091,691.3,587.0,749.0,711.5
12310,34493806,2710819,1098,1.566,1.1,1.78,1.625
12311,34493816,2710819,1087,595.4,562.0,668.0,586.8
12312,34493815,2710819,1051,7.451,6.8,8.15,7.36
12313,34493803,2710819,1093,0.0,0.0,0.0,0.0
12314,34493802,2710819,1092,642.1,533.0,691.0,662.5
12315,34493804,2710819,1095,5.556,4.62,7.09,5.385
12316,34493799,2710819,1089,6.043,5.45,6.79,6.075
12317,34493807,2710819,1004,32.89,31.5,34.33,32.74
12318,34493808,2710819,1165,0.5,0.43,0.62,0.485
12319,34493810,2710819,1167,8.678,7.15,11.0,8.35
12320,34493814,2710819,1176,14.51,11.4,18.2,14.9
12321,34493811,2710819,1007,4.373,3.97,4.82,4.405
12322,34493800,2710819,1090,326.3,304.0,349.0,322.0
12323,34493805,2710819,1002,3.21,2.93,3.43,3.2
12324,34494197,2710819,1003,17.013,15.529,18.179,16.96
12325,34494204,2710820,2048,349.3017225,,,
12326,34494203,2710820,2047,372.341,,,
12327,34494202,2710820,1005,75.88175,,,
12328,34494201,2710820,1003,11.75625,9.625,12.875,12.46875
12329,34493876,2710820,1051,8.485,6.8,9.89,8.585
12330,34493865,2710820,1002,1.881,1.54,2.06,1.995
12331,34493866,2710820,1098,0.3774,0.308,0.429,0.379
12332,34493870,2710820,1167,5.18,3.97,7.69,4.435
12333,34493861,2710820,1091,312.1,275.0,354.0,313.0
12334,34493868,2710820,1165,0.2263,0.17,0.29,0.225
12335,34493872,2710820,1009,62.31,60.21,67.75,61.24
12336,34493863,2710820,1093,2.18,0.0,5.18,2.52
12337,34493877,2710820,1087,34.11,26.3,38.0,35.25
12338,34493867,2710820,1004,2.421,2.11,2.79,2.37
12339,34493873,2710820,1175,0.2228,0.198,0.26,0.2235
12340,34493874,2710820,1079,11.72,10.26,13.48,11.73
12341,34493860,2710820,1090,118.9,92.8,130.0,123.0
12342,34493869,2710820,1101,2.636,1.87,3.91,2.215
12343,34493864,2710820,1095,2.149,1.71,2.45,2.245
12344,34493871,2710820,1007,1.456,1.29,1.67,1.41
12345,34493862,2710820,1092,358.3,301.0,418.0,342.5
12346,34493875,2710820,1176,5.475,4.6,7.2,5.3
12347,34493859,2710820,1089,2.625,2.19,3.41,2.515
12348,34494208,2710821,2048,358.55263,,,
12349,34494207,2710821,2047,369.164,,,
12350,34494206,2710821,1005,75.6695,,,
12351,34494205,2710821,1003,12.7875,12.0,14.25,12.75
12352,34493841,2710821,1090,108.5,98.2,118.0,107.5
12353,34493857,2710821,1051,8.428,7.55,10.36,8.3
12354,34493858,2710821,1087,7.973,6.87,11.0,7.875
12355,34493847,2710821,1098,0.487,0.0863,0.808,0.5315
12356,34493854,2710821,1175,0.3934,0.329,0.447,0.404
12357,34493849,2710821,1165,0.3388,0.25,0.41,0.36
12358,34493855,2710821,1079,4.26,3.56,4.98,4.29
12359,34493850,2710821,1101,1.315,1.23,1.46,1.295
12360,34493840,2710821,1089,1.53,1.2,1.87,1.56
12361,34493851,2710821,1167,6.914,4.25,11.0,6.76
12362,34493853,2710821,1009,68.65,67.45,70.21,68.62
12363,34493852,2710821,1007,1.411,1.36,1.51,1.395
12364,34493844,2710821,1093,1.014,0.0,2.88,0.0
12365,34493848,2710821,1004,1.704,1.59,2.03,1.685
12366,34493845,2710821,1095,5.845,4.33,6.96,5.98
12367,34493856,2710821,1176,2.125,1.6,2.6,2.1
12368,34493842,2710821,1091,354.9,336.0,375.0,358.5
12369,34493846,2710821,1002,2.046,1.92,2.28,2.04
12370,34493843,2710821,1092,298.8,274.0,326.0,298.0
12371,34494212,2710822,2048,25.9078525,,,
12372,34493909,2710822,1079,2.28,2.06,2.55,2.29
12373,34493901,2710822,1093,86.93,4.57,169.0,89.45
12374,34493907,2710822,1101,0.514,0.407,0.708,0.4965
12375,34493900,2710822,1092,406.8,364.0,476.0,399.3
12376,34493906,2710822,1004,0.325,0.0,0.52,0.36
12377,34493910,2710822,1177,149.2,81.98,194.4,151.3
12378,34493912,2710822,1087,203.7,111.0,251.5,204.5
12379,34493898,2710822,1090,42.65,33.8,56.4,41.3
12380,34493897,2710822,1089,1.393,0.925,1.85,1.415
12381,34493911,2710822,1051,90.94,88.95,92.35,91.27
12382,34493903,2710822,1002,0.2638,0.04,0.52,0.23
12383,34493902,2710822,1095,0.3483,0.238,0.739,0.28
12384,34493899,2710822,1091,51.19,39.3,105.0,42.3
12385,34493904,2710822,1162,101.4,48.6,172.0,90.45
12386,34493905,2710822,1098,0.08273,0.0528,0.152,0.06965
12387,34493908,2710822,1007,1.718,1.4,1.97,1.74
12388,34494209,2710822,1003,1.64875,0.25,3.25,1.4375
12389,34494210,2710822,1005,5.36825,,,
12390,34494211,2710822,2047,30.993,,,
12391,34494216,2710823,2048,23.529215,,,
12392,34494215,2710823,2047,28.1015,,,
12393,34494214,2710823,1005,5.1012,,,
12394,34494213,2710823,1003,1.4375,0.25,2.625,1.40625
12395,34493886,2710823,1098,0.1315,0.0828,0.179,0.138
12396,34493885,2710823,1162,9.153,5.38,12.4,9.52
12397,34493882,2710823,1093,2.46,0.0,8.77,1.475
12398,34493891,2710823,1007,0.675,0.63,0.76,0.67
12399,34493883,2710823,1095,0.5955,0.514,0.693,0.5915
12400,34493893,2710823,1079,1.883,1.59,2.21,1.885
12401,34493890,2710823,1167,1.078,1.01,1.21,1.055
12402,34493879,2710823,1090,13.78,11.9,15.9,13.7
12403,34493878,2710823,1089,0.4436,0.396,0.501,0.4395
12404,34493887,2710823,1004,0.2163,0.0,0.39,0.235
12405,34493889,2710823,1101,0.1455,0.11,0.174,0.15
12406,34493896,2710823,1087,20.58,18.1,23.1,20.65
12407,34493884,2710823,1002,0.23,0.04,0.42,0.225
12408,34493888,2710823,1165,0.06875,0.05,0.08,0.07
12409,34493894,2710823,1177,182.5,143.0,206.6,188.5
12410,34493880,2710823,1091,53.9,45.9,58.7,54.8
12411,34493895,2710823,1051,92.57,91.73,93.08,92.61
12412,34493881,2710823,1092,277.5,254.0,301.0,276.5
12413,34493892,2710823,1175,0.1118,0.097,0.127,0.1115
12414,34494220,2710824,2048,206.0493,,,
12415,34493633,2710824,1087,14.46,12.6,17.8,14.2
12416,34493628,2710824,1101,0.1966,0.121,0.259,0.189
12417,34493629,2710824,1007,2.554,1.05,4.46,2.07
12418,34493627,2710824,1004,20.31,18.76,21.83,20.09
12419,34493624,2710824,1002,0.29,0.24,0.32,0.295
12420,34493630,2710824,1175,0.1674,0.152,0.178,0.17
12421,34493632,2710824,1051,67.0,65.69,68.72,67.11
12422,34493623,2710824,1095,0.4596,0.375,0.564,0.465
12423,34493625,2710824,1162,0.0,0.0,0.0,0.0
12424,34493626,2710824,1098,0.2849,0.232,0.385,0.2565
12425,34493619,2710824,1090,32.8,29.2,37.2,33.25
12426,34493620,2710824,1091,42.38,31.2,53.6,42.75
12427,34493618,2710824,1089,0.6133,0.497,0.725,0.61
12428,34493622,2710824,1093,0.0,0.0,0.0,0.0
12429,34493631,2710824,1177,128.7,102.5,146.9,132.9
12430,34493621,2710824,1092,576.4,528.0,623.0,575.5
12431,34494217,2710824,1003,1.8125,1.5,2.0,1.84375
12432,34494218,2710824,1005,8.3235,,,
12433,34494219,2710824,2047,223.334,,,
12434,34494224,2710825,2048,360.53871,,,
12435,34494223,2710825,2047,369.97,,,
12436,34494222,2710825,1005,77.18825,,,
12437,34494221,2710825,1003,7.56875,6.875,8.875,7.3125
12438,34493604,2710825,1095,1.716,1.32,2.37,1.54
12439,34493599,2710825,1089,1.116,0.894,1.48,1.048
12440,34493615,2710825,1176,4.875,3.4,5.9,4.95
12441,34493617,2710825,1087,14.4,9.8,20.4,15.05
12442,34493607,2710825,1004,3.438,3.07,3.92,3.395
12443,34493605,2710825,1002,1.211,1.1,1.42,1.17
12444,34493606,2710825,1098,0.2095,0.145,0.397,0.1765
12445,34493614,2710825,1079,4.179,3.63,4.8,4.195
12446,34493611,2710825,1007,1.345,1.23,1.62,1.255
12447,34493603,2710825,1093,0.0,0.0,0.0,0.0
12448,34493601,2710825,1091,306.7,265.0,362.0,303.5
12449,34493612,2710825,1009,71.35,68.84,73.5,71.41
12450,34493609,2710825,1101,3.906,2.85,5.57,3.67
12451,34493602,2710825,1092,255.6,219.0,311.5,249.5
12452,34493610,2710825,1167,8.278,6.65,11.7,7.42
12453,34493613,2710825,1175,0.2024,0.168,0.244,0.197
12454,34493616,2710825,1051,10.46,9.25,11.99,10.28
12455,34493600,2710825,1090,113.4,95.8,136.0,113.5
12456,34493608,2710825,1165,0.3188,0.15,0.43,0.335
12457,34494229,2710826,1063,7.372,,,
12458,34494228,2710826,2048,72.85765625,,,
12459,34494227,2710826,2047,84.55,,,
12460,34494226,2710826,1005,14.689625,,,
12461,34494225,2710826,1003,2.789375,2.4375,3.125,2.78125
12462,34493661,2710826,1101,0.1898,0.094,0.356,0.14
12463,34493668,2710826,1004,1.626,1.32,1.87,1.615
12464,34493663,2710826,1167,1.593,1.47,1.72,1.55
12465,34493666,2710826,1051,80.25,78.07,82.57,80.48
12466,34493657,2710826,1093,0.0,0.0,0.0,0.0
12467,34493654,2710826,1090,25.76,23.7,29.0,25.55
12468,34493660,2710826,1165,0.07875,0.06,0.1,0.08
12469,34493655,2710826,1091,75.46,69.1,82.4,75.0
12470,34493656,2710826,1092,237.0,222.0,265.0,235.0
12471,34493673,2710826,1012,1.606,0.74,2.47,1.445
12472,34493653,2710826,1089,0.3875,0.28,0.529,0.3835
12473,34493658,2710826,1095,0.5564,0.418,0.667,0.59
12474,34493672,2710826,1011,2.655,1.31,5.74,2.22
12475,34493664,2710826,1175,0.1501,0.128,0.173,0.143
12476,34493671,2710826,1010,3.076,0.0,6.33,2.66
12477,34493669,2710826,1007,0.645,0.59,0.68,0.65
12478,34493670,2710826,1009,4.078,3.56,4.58,4.095
12479,34493659,2710826,1098,0.0563,0.0372,0.0843,0.0519
12480,34493662,2710826,1166,0.1375,0.12,0.15,0.14
12481,34493667,2710826,1002,0.4463,0.39,0.5,0.445
12482,34493665,2710826,1176,2.513,2.3,3.1,2.35
12483,34493677,2710826,1087,0.6563,0.0,2.72,0.0
12484,34493675,2710826,1014,0.035,0.0,0.28,0.0
12485,34493676,2710826,1079,2.428,1.62,3.8,2.23
12486,34493674,2710826,1013,0.0,0.0,0.0,0.0
12487,34494233,2710827,2048,345.6801839,,,
12488,34494232,2710827,2047,369.383,,,
12489,34494231,2710827,1005,68.65381,,,
12490,34494230,2710827,1003,15.11719,8.9199,20.1718,14.66245
12491,34493634,2710827,1089,3.69,2.67,4.86,3.835
12492,34493643,2710827,1165,0.49,0.29,0.7,0.505
12493,34493649,2710827,1079,8.913,8.0,10.0,8.87
12494,34493640,2710827,1002,2.593,1.53,3.46,2.515
12495,34493648,2710827,1175,0.264,0.221,0.381,0.245
12496,34493645,2710827,1167,5.691,4.77,7.48,5.12
12497,34493635,2710827,1090,140.4,120.0,176.7,139.8
12498,34493642,2710827,1004,3.811,3.62,4.18,3.77
12499,34493652,2710827,1087,41.41,32.7,56.9,38.6
12500,34493636,2710827,1091,435.8,380.0,591.0,414.5
12501,34493637,2710827,1092,431.8,367.0,526.0,407.5
12502,34493647,2710827,1009,56.23,49.82,62.18,56.78
12503,34493651,2710827,1051,10.53,9.59,11.59,10.53
12504,34493644,2710827,1101,4.203,3.29,5.7,4.045
12505,34493638,2710827,1093,0.0,0.0,0.0,0.0
12506,34493646,2710827,1007,1.888,1.64,2.42,1.815
12507,34493639,2710827,1095,5.231,2.65,7.3,5.84
12508,34493641,2710827,1098,0.5488,0.407,0.716,0.561
12509,34493650,2710827,1176,9.975,7.7,11.9,9.85
12510,34494237,2710828,2048,344.0049964,,,
12511,34494236,2710828,2047,367.011,,,
12512,34494235,2710828,1005,72.13156,,,
12513,34494234,2710828,1003,12.63944,10.7272,18.4228,11.8349
12514,34493712,2710828,1079,7.31,5.68,9.14,7.345
12515,34493704,2710828,1098,0.4703,0.335,0.545,0.4835
12516,34493711,2710828,1175,0.2346,0.212,0.257,0.2365
12517,34493706,2710828,1165,0.3763,0.26,0.67,0.345
12518,34493700,2710828,1092,385.4,357.0,416.5,384.0
12519,34493708,2710828,1167,5.816,4.8,6.91,5.68
12520,34493699,2710828,1091,367.5,331.0,410.0,364.5
12521,34493701,2710828,1093,0.845,0.0,4.07,0.0
12522,34493698,2710828,1090,118.8,99.5,134.0,118.5
12523,34493707,2710828,1101,2.595,2.13,3.0,2.665
12524,34493715,2710828,1087,25.94,22.3,28.8,26.2
12525,34493713,2710828,1176,5.488,4.5,6.5,5.45
12526,34493697,2710828,1089,3.195,2.78,4.21,3.09
12527,34493710,2710828,1009,61.68,53.82,64.94,62.5
12528,34493709,2710828,1007,1.656,1.49,1.83,1.685
12529,34493705,2710828,1004,3.103,2.77,3.92,2.965
12530,34493702,2710828,1095,3.968,2.45,5.0,4.245
12531,34493703,2710828,1002,2.168,1.84,3.16,2.03
12532,34493714,2710828,1051,10.47,9.11,11.81,10.3
12533,34494241,2710829,2048,376.8911025,,,
12534,34494240,2710829,2047,369.133,,,
12535,34494239,2710829,1005,81.30525,,,
12536,34494238,2710829,1003,7.16875,6.625,8.375,7.0
12537,34493683,2710829,1095,1.849,1.54,2.14,1.81
12538,34493691,2710829,1009,78.22,75.73,80.15,78.69
12539,34493694,2710829,1176,4.814,3.1,7.1,4.8
12540,34493690,2710829,1007,0.46,0.26,0.69,0.45
12541,34493680,2710829,1091,93.24,66.5,114.0,86.1
12542,34493682,2710829,1093,2.967,0.0,10.7,0.0
12543,34493678,2710829,1089,2.663,1.65,4.24,2.18
12544,34493693,2710829,1079,2.197,1.46,2.85,2.3
12545,34493687,2710829,1165,0.08571,0.05,0.14,0.09
12546,34493685,2710829,1098,0.3603,0.294,0.45,0.349
12547,34493695,2710829,1051,9.373,6.48,12.22,9.41
12548,34493696,2710829,1087,11.65,6.76,21.2,8.77
12549,34493684,2710829,1002,1.147,1.06,1.34,1.12
12550,34493692,2710829,1175,0.02529,0.014,0.039,0.024
12551,34493689,2710829,1167,0.7157,0.39,0.86,0.75
12552,34493681,2710829,1092,43.79,24.7,81.5,36.7
12553,34493679,2710829,1090,39.1,25.6,50.8,38.0
12554,34493688,2710829,1101,0.4183,0.29,0.602,0.408
12555,34493686,2710829,1004,1.693,1.61,1.84,1.68
12556,34494245,2710830,2048,347.7914113,,,
12557,34494244,2710830,2047,371.4,,,
12558,34494243,2710830,1005,71.79427,,,
12559,34494242,2710830,1003,14.75573,12.4179,16.5572,14.8082
12560,34493753,2710830,1176,7.35,5.5,12.9,6.6
12561,34493743,2710830,1002,2.531,2.13,2.84,2.54
12562,34493754,2710830,1051,8.901,7.76,11.09,8.695
12563,34493745,2710830,1004,2.8,2.6,2.99,2.765
12564,34493737,2710830,1089,3.874,2.92,4.36,3.995
12565,34493750,2710830,1009,57.17,55.69,58.81,57.07
12566,34493749,2710830,1007,1.749,1.59,1.83,1.78
12567,34493747,2710830,1101,3.26,2.92,3.81,3.175
12568,34493752,2710830,1079,10.52,9.36,11.48,10.56
12569,34493739,2710830,1091,370.8,316.0,423.0,374.3
12570,34493755,2710830,1087,24.08,22.8,26.3,23.95
12571,34493741,2710830,1093,3.936,0.0,7.03,4.18
12572,34493746,2710830,1165,0.4775,0.39,0.54,0.485
12573,34493744,2710830,1098,0.5939,0.537,0.641,0.5965
12574,34493738,2710830,1090,130.1,116.0,141.0,131.0
12575,34493740,2710830,1092,450.5,409.0,484.0,443.0
12576,34493748,2710830,1167,6.659,5.61,9.92,6.36
12577,34493742,2710830,1095,4.46,4.06,4.85,4.495
12578,34493751,2710830,1175,0.2585,0.232,0.276,0.2625
12579,34494250,2710831,1063,8.5568,,,
12580,34494249,2710831,2048,58.48917,,,
12581,34494248,2710831,2047,65.0648,,,
12582,34494247,2710831,1005,13.818075,,,
12583,34494246,2710831,1003,1.008125,0.5625,1.1875,1.09375
12584,34493733,2710831,1079,2.129,1.58,2.75,2.11
12585,34493730,2710831,1012,4.288,3.48,4.89,4.265
12586,34493725,2710831,1004,0.64,0.37,0.97,0.605
12587,34493720,2710831,1093,2.275,0.0,18.2,0.0
12588,34493727,2710831,1007,0.7038,0.6,0.79,0.715
12589,34493732,2710831,1014,0.0,0.0,0.0,0.0
12590,34493726,2710831,1101,0.0683,0.0347,0.183,0.05165
12591,34493723,2710831,1162,58.78,40.7,70.9,61.55
12592,34493734,2710831,1177,32.85,27.94,38.03,32.35
12593,34493722,2710831,1002,0.1613,0.09,0.19,0.175
12594,34493719,2710831,1092,301.5,260.0,342.0,302.0
12595,34493728,2710831,1010,0.8138,0.46,1.07,0.865
12596,34493716,2710831,1089,0.03663,0.0,0.293,0.0
12597,34493724,2710831,1098,0.1283,0.0658,0.197,0.126
12598,34493721,2710831,1095,0.4547,0.057,3.05,0.0857
12599,34493735,2710831,1051,83.83,82.77,85.04,83.68
12600,34493736,2710831,1087,24.38,18.8,29.5,24.4
12601,34493731,2710831,1013,0.0,0.0,0.0,0.0
12602,34493717,2710831,1090,14.79,11.4,19.6,14.7
12603,34493718,2710831,1091,27.61,21.5,36.0,26.45
12604,34493729,2710831,1011,3.455,2.8,4.01,3.44
12605,34494255,2710832,1063,9.116,,,
12606,34494254,2710832,2048,55.640145,,,
12607,34494253,2710832,2047,61.9623,,,
12608,34494252,2710832,1005,13.421825,,,
12609,34494251,2710832,1003,1.039375,0.875,1.125,1.0625
12610,34494015,2710832,1089,0.0,0.0,0.0,0.0
12611,34494025,2710832,1101,0.05009,0.0289,0.0973,0.0433
12612,34494016,2710832,1090,12.59,10.6,14.5,12.4
12613,34494030,2710832,1013,0.0,0.0,0.0,0.0
12614,34494032,2710832,1079,1.328,0.6,1.92,1.385
12615,34494028,2710832,1011,1.523,1.04,1.87,1.59
12616,34494033,2710832,1051,84.65,82.42,86.83,84.5
12617,34494029,2710832,1012,1.938,1.41,2.37,2.005
12618,34494017,2710832,1091,19.71,17.9,21.2,19.85
12619,34494026,2710832,1007,0.4313,0.35,0.52,0.425
12620,34494023,2710832,1098,0.04271,0.0276,0.0526,0.0436
12621,34494034,2710832,1087,43.96,36.9,52.4,43.45
12622,34494018,2710832,1092,167.2,150.0,192.0,167.0
12623,34494021,2710832,1002,0.1663,0.14,0.18,0.17
12624,34494022,2710832,1162,21.2,8.78,27.3,22.2
12625,34494019,2710832,1093,0.0,0.0,0.0,0.0
12626,34494027,2710832,1010,5.655,4.47,7.13,5.59
12627,34494031,2710832,1014,0.0,0.0,0.0,0.0
12628,34494024,2710832,1004,0.4575,0.2,0.71,0.42
12629,34494020,2710832,1095,0.06869,0.063,0.08,0.06565
12630,34494260,2710833,1063,10.698,,,
12631,34494259,2710833,2048,61.635825,,,
12632,34494258,2710833,2047,68.4625,,,
12633,34494257,2710833,1005,15.265,,,
12634,34494256,2710833,1003,0.5625,0.4375,0.6875,0.5625
12635,34493997,2710833,1093,0.0,0.0,0.0,0.0
12636,34494004,2710833,1007,0.4,0.29,0.55,0.375
12637,34493993,2710833,1089,0.0,0.0,0.0,0.0
12638,34494009,2710833,1014,0.0,0.0,0.0,0.0
12639,34494001,2710833,1098,0.0907,0.0583,0.136,0.0828
12640,34494005,2710833,1010,5.37,0.76,7.73,5.72
12641,34493995,2710833,1091,16.45,11.5,22.6,15.15
12642,34494000,2710833,1162,25.5,17.0,42.5,24.1
12643,34494014,2710833,1087,12.4,7.9,16.2,12.4
12644,34493994,2710833,1090,10.26,7.83,11.9,10.7
12645,34494011,2710833,1175,0.07138,0.051,0.111,0.069
12646,34494003,2710833,1101,0.1061,0.0631,0.138,0.112
12647,34494013,2710833,1051,83.2,81.22,88.08,82.76
12648,34494002,2710833,1004,0.5725,0.27,0.71,0.6
12649,34494006,2710833,1011,1.633,0.96,2.24,1.665
12650,34494007,2710833,1012,3.695,2.95,5.39,3.39
12651,34494010,2710833,1079,1.753,1.13,2.23,1.93
12652,34493999,2710833,1002,0.09,0.07,0.11,0.09
12653,34494012,2710833,1176,0.925,0.6,1.2,0.9
12654,34493998,2710833,1095,0.0664,0.0,0.105,0.0673
12655,34494008,2710833,1013,0.0,0.0,0.0,0.0
12656,34493996,2710833,1092,165.0,135.0,195.0,163.5
12657,34494265,2710834,1063,11.1,,,
12658,34494264,2710834,2048,70.638801,,,
12659,34494263,2710834,2047,78.4665,,,
12660,34494262,2710834,1005,17.3962,,,
12661,34494261,2710834,1003,0.6875,0.5,0.9375,0.65625
12662,34494068,2710834,1012,3.116,2.23,4.5,2.935
12663,34494060,2710834,1002,0.11,0.08,0.15,0.105
12664,34494065,2710834,1007,0.445,0.37,0.5,0.465
12665,34494067,2710834,1011,1.788,1.16,2.35,1.78
12666,34494058,2710834,1093,0.0,0.0,0.0,0.0
12667,34494066,2710834,1010,6.196,2.99,9.83,6.005
12668,34494070,2710834,1014,0.0,0.0,0.0,0.0
12669,34494055,2710834,1090,10.57,8.64,12.8,10.65
12670,34494062,2710834,1162,168.1,132.0,212.0,164.0
12671,34494054,2710834,1089,0.0,0.0,0.0,0.0
12672,34494056,2710834,1091,17.74,14.5,20.0,18.0
12673,34494073,2710834,1176,0.5625,0.0,0.9,0.6
12674,34494069,2710834,1013,0.0,0.0,0.0,0.0
12675,34494071,2710834,1079,1.289,0.79,1.7,1.35
12676,34494075,2710834,1087,10.02,7.4,13.1,9.975
12677,34494074,2710834,1051,80.79,77.68,83.93,81.0
12678,34494063,2710834,1004,0.6813,0.44,1.01,0.645
12679,34494061,2710834,1098,0.1031,0.0789,0.141,0.1005
12680,34494072,2710834,1175,0.1081,0.06,0.14,0.1195
12681,34494059,2710834,1095,0.102,0.0784,0.138,0.09225
12682,34494064,2710834,1101,0.1045,0.0607,0.152,0.09805
12683,34494057,2710834,1092,204.4,185.0,219.0,207.5
12684,34494269,2710835,2048,366.03011,,,
12685,34494268,2710835,2047,376.068,,,
12686,34494267,2710835,1005,76.6895,,,
12687,34494048,2710835,1009,67.31,63.26,69.42,68.42
12688,34494038,2710835,1092,276.6,253.0,320.5,274.0
12689,34494035,2710835,1089,1.698,1.13,3.65,1.31
12690,34494046,2710835,1167,1.692,1.37,2.36,1.6
12691,34494037,2710835,1091,241.1,205.0,268.0,241.8
12692,34494050,2710835,1079,7.038,5.69,9.38,6.735
12693,34494039,2710835,1093,2.733,0.0,4.47,2.845
12694,34494052,2710835,1051,10.08,9.15,12.09,9.495
12695,34494043,2710835,1004,4.34,3.53,5.74,4.22
12696,34494040,2710835,1095,1.617,1.41,1.96,1.59
12697,34494049,2710835,1175,0.229,0.178,0.3,0.2295
12698,34494036,2710835,1090,93.3,89.6,98.2,92.5
12699,34494044,2710835,1165,0.2333,0.19,0.26,0.24
12700,34494042,2710835,1098,0.1295,0.107,0.16,0.1265
12701,34494041,2710835,1002,1.21,1.11,1.32,1.205
12702,34494047,2710835,1007,1.328,1.24,1.53,1.3
12703,34494051,2710835,1176,4.683,4.2,5.3,4.6
12704,34494053,2710835,1087,111.6,71.8,162.0,108.5
12705,34494045,2710835,1101,0.4133,0.338,0.634,0.3715
12706,34494266,2710835,1003,7.5625,6.9375,8.25,7.53125
12707,34494274,2710836,1063,7.79871,,,
12708,34494273,2710836,2048,57.320421,,,
12709,34494272,2710836,2047,63.6613,,,
12710,34494271,2710836,1005,14.7674,,,
12711,34494270,2710836,1003,0.3125,0.25,0.375,0.3125
12712,34494097,2710836,1089,0.0,0.0,0.0,0.0
12713,34494103,2710836,1002,0.05,0.04,0.06,0.05
12714,34494108,2710836,1007,0.2788,0.23,0.36,0.25
12715,34494100,2710836,1092,122.5,104.0,139.0,123.5
12716,34494113,2710836,1014,0.0,0.0,0.0,0.0
12717,34494110,2710836,1011,1.83,1.54,2.19,1.825
12718,34494107,2710836,1101,0.05434,0.0439,0.0702,0.0532
12719,34494102,2710836,1095,0.1074,0.0619,0.16,0.1012
12720,34494115,2710836,1176,0.0,0.0,0.0,0.0
12721,34494109,2710836,1010,0.05571,0.0,0.39,0.0
12722,34494111,2710836,1012,5.913,0.37,7.57,6.43
12723,34494098,2710836,1090,6.494,5.56,7.35,6.53
12724,34494101,2710836,1093,0.3975,0.0,3.18,0.0
12725,34494116,2710836,1051,84.27,83.11,86.05,84.16
12726,34494112,2710836,1013,0.0,0.0,0.0,0.0
12727,34494106,2710836,1004,0.3713,0.22,0.5,0.37
12728,34494117,2710836,1087,9.986,7.98,14.6,9.275
12729,34494105,2710836,1162,5.511,4.4,6.35,5.61
12730,34494104,2710836,1098,0.08145,0.0507,0.0957,0.08605
12731,34494099,2710836,1091,12.3,10.7,13.8,12.3
12732,34494114,2710836,1079,2.636,2.21,3.13,2.6
12733,34494279,2710837,1063,7.964,,,
12734,34494278,2710837,2048,52.747095,,,
12735,34494277,2710837,2047,58.6773,,,
12736,34494276,2710837,1005,13.455575,,,
12737,34494275,2710837,1003,0.578125,0.25,0.8125,0.59375
12738,34494096,2710837,1087,4.031,2.88,4.96,4.295
12739,34494076,2710837,1089,0.0,0.0,0.0,0.0
